3050 4030 3
3826 4806 5.97 14.39
3827 1771 2.19 5.3
3827 2267 3.81 5.67
3827 20 16.72 24.76
3827 4053 14.42 21.22
3827 2654 6.96 8.5
3828 1639 17.04 21.38
3828 4433 2.94 5.31
3828 4517 8.47 20.4
3828 870 8.06 18.02
3828 1808 15.42 32.53
3829 4459 18.45 23.71
3829 2040 6.2 12.63
3829 4408 13.38 21.58
3829 4226 14.6 19.66
3829 1102 8.04 14.01
3830 3111 16.26 29.8
3830 308 1.41 2.18
3830 3489 18.32 36.34
3830 1081 10.43 23.85
3830 3177 10.71 23.15
3831 4726 15.51 31.4
3831 2197 17.58 40.46
3831 2410 18.7 25.4
3831 1543 4.05 5.29
3831 2539 2.92 5.54
3832 1583 10.44 17.64
3832 435 12.72 31.23
3832 1183 5.36 11.73
3832 453 11.89 22.0
3832 2519 16.64 22.3
3833 4862 12.65 17.31
3833 1608 9.44 23.17
3833 2421 14.93 23.71
3833 2525 10.96 25.55
3833 570 9.91 21.22
3834 4361 19.67 33.56
3834 1403 12.05 15.61
3834 3327 7.03 16.68
3834 3142 1.25 1.64
3834 2542 19.35 42.24
3835 1793 6.2 9.14
3835 2863 16.33 34.68
3835 485 17.83 37.52
3835 1723 5.83 7.45
3835 4662 15.66 39.05
3836 241 2.19 5.08
3836 4634 12.58 20.23
3836 4224 19.05 30.28
3836 4221 7.44 11.48
3836 1785 16.68 36.42
3837 4484 17.64 43.58
3837 2015 6.09 11.74
3837 4329 11.09 20.86
3837 2002 13.82 22.16
3837 3232 19.41 33.2
3838 1519 1.16 2.18
3838 3222 0.91 1.66
3838 2648 17.65 26.16
3838 4463 15.99 36.16
3838 364 18.97 39.72
3839 3450 8.72 15.62
3839 670 14.53 35.43
3839 1318 3.49 7.57
3839 1607 6.99 16.51
3839 4748 6.64 15.84
3840 1810 6.69 12.73
3840 3615 2.52 4.13
3840 291 13.54 16.72
3840 2156 18.47 43.84
3840 3641 18.55 37.25
3841 2422 4.83 7.08
3841 158 8.04 12.21
3841 445 12.46 18.8
3841 2031 8.37 10.41
3841 4314 10.79 13.53
3842 1083 2.9 5.75
3842 1609 4.74 10.85
3842 2532 16.84 29.85
3842 440 7.73 15.09
3842 204 5.67 8.62
3843 4089 13.83 28.13
3843 478 2.86 6.81
3843 1613 4.6 10.77
3843 1007 2.76 6.51
3843 4513 12.5 29.27
3844 3309 2.44 3.76
3844 4143 8.69 12.28
3844 1014 2.06 3.98
3844 4765 12.15 17.41
3844 3199 13.29 21.22
3845 3251 0.72 1.19
3845 4009 10.58 21.49
3845 4680 1.39 3.27
3845 44 2.07 2.9
3845 4808 13.19 18.69
3846 4687 10.15 21.82
3846 233 17.37 37.35
3846 1325 1.33 1.85
3846 350 8.43 11.75
3846 1353 17.71 25.99
3847 3540 17.18 28.65
3847 3809 5.94 10.19
3847 3065 8.16 10.4
3847 3262 15.14 25.66
3847 265 3.43 4.96
3848 3517 7.98 14.62
3848 4916 6.63 13.83
3848 988 13.66 32.52
3848 501 8.43 15.52
3848 4084 8.01 11.28
3849 1347 4.16 8.78
3849 141 18.48 39.14
3849 1099 7.44 12.4
3849 1333 12.77 27.86
3849 770 9.01 16.58
3850 2189 3.75 6.68
3850 2370 17.35 36.42
3850 2656 6.41 15.48
3850 3092 2.56 5.98
3850 4399 9.59 17.89
3851 3773 16.77 25.51
3851 3088 12.76 24.0
3851 4516 12.29 26.63
3851 2105 16.09 23.86
3851 3204 9.48 17.97
3852 819 1.97 2.85
3852 3541 19.81 38.38
3852 2714 8.82 14.79
3852 4609 11.79 15.98
3852 1312 1.61 3.73
3853 3003 0.95 1.97
3853 2865 16.11 37.2
3853 617 8.89 11.43
3853 2037 5.58 12.77
3853 3157 12.01 20.17
3854 1585 17.03 31.41
3854 2456 8.89 13.41
3854 1071 9.46 17.55
3854 1490 4.51 6.72
3854 3625 7.39 8.95
3855 4823 8.51 15.68
3855 2799 7.45 9.02
3855 2190 13.13 30.79
3855 1664 6.55 12.06
3855 2589 9.39 21.25
3856 1825 14.63 27.41
3856 4195 10.67 21.4
3856 1896 14.05 28.45
3856 4530 18.66 28.1
3856 4627 14.31 24.47
3857 2286 19.19 24.79
3857 4497 19.91 46.07
3857 4026 3.99 5.17
3857 3648 6.98 15.94
3857 4456 2.39 5.05
3858 3461 10.04 21.67
3858 1929 14.17 34.0
3858 2355 11.47 23.7
3858 1333 6.75 14.11
3858 903 17.16 22.43
3859 3770 14.01 33.26
3859 2373 7.48 10.1
3859 2594 12.29 21.83
3859 4716 18.4 45.94
3859 339 6.64 12.62
3860 257 2.53 5.09
3860 859 3.46 6.9
3860 2142 6.28 15.1
3860 4486 2.47 5.71
3860 1789 15.11 28.65
3861 1258 3.52 7.07
3861 186 1.97 2.74
3861 4703 12.89 29.63
3861 1967 2.43 4.47
3861 2305 9.38 20.8
3862 802 14.94 20.52
3862 3107 11.23 21.18
3862 771 12.4 20.31
3862 4843 10.48 23.6
3862 3267 5.4 13.4
3863 3684 2.73 5.44
3863 1478 6.98 10.77
3863 61 10.12 24.72
3863 4898 12.66 24.77
3863 313 14.4 34.46
3864 280 11.72 18.68
3864 4809 13.38 26.75
3864 1387 12.13 27.02
3864 730 8.81 11.91
3864 4259 11.53 15.62
3865 2498 15.76 35.72
3865 193 3.19 4.52
3865 2783 15.79 33.15
3865 3351 5.77 12.52
3865 2860 16.26 36.14
3866 2148 11.1 18.43
3866 1617 10.02 21.94
3866 2314 7.93 15.0
3866 1056 5.78 9.89
3866 37 1.46 2.72
3867 3819 13.01 27.31
3867 627 3.42 5.61
3867 1275 17.41 36.7
3867 4128 7.54 17.41
3867 3426 17.18 32.31
3868 750 1.39 3.28
3868 4899 16.96 31.67
3868 367 5.06 11.7
3868 2672 3.9 6.85
3868 4272 15.13 20.55
3869 153 1.08 2.17
3869 4986 16.06 19.78
3869 1416 13.79 29.45
3869 1703 7.22 10.57
3869 1618 16.34 22.0
3870 3611 0.83 1.15
3870 3901 2.44 5.21
3870 3153 11.09 16.01
3870 4840 9.21 12.54
3870 1305 11.54 18.8
3871 4052 11.0 16.15
3871 4835 17.32 42.82
3871 1584 18.71 36.21
3871 2552 4.66 6.04
3871 1469 18.67 40.18
3872 1448 12.24 27.78
3872 790 13.33 18.63
3872 3464 11.38 27.53
3872 3819 19.82 43.87
3872 4190 2.12 3.54
3873 4193 16.93 22.1
3873 2192 3.6 4.47
3873 236 12.25 23.57
3873 2944 3.31 4.48
3873 3843 2.71 4.36
3874 1748 17.63 21.92
3874 111 2.86 5.18
3874 2204 18.6 38.22
3874 4948 1.48 3.26
3874 2466 9.53 18.85
3875 292 11.01 16.78
3875 2183 17.45 39.62
3875 1347 18.08 21.94
3875 3039 6.81 13.75
3875 2319 0.9 1.84
3876 201 4.81 7.67
3876 1219 4.56 5.96
3876 819 15.36 34.35
3876 3429 6.98 14.76
3876 2770 12.62 31.06
3877 3640 10.02 23.89
3877 579 7.31 15.72
3877 2751 3.8 7.73
3877 2824 14.23 28.57
3877 3485 9.3 22.26
3878 1342 3.74 5.16
3878 119 18.63 39.86
3878 4917 9.55 13.44
3878 2423 16.5 38.52
3878 2134 11.01 24.01
3879 4764 17.19 26.1
3879 1453 18.86 47.15
3879 970 17.85 31.35
3879 4256 0.59 1.36
3879 256 6.91 14.66
3880 260 1.69 3.79
3880 4721 8.99 21.12
3880 2388 19.2 25.66
3880 917 18.79 30.45
3880 4312 11.36 18.39
3881 2768 4.47 7.85
3881 482 2.83 4.09
3881 1636 4.52 5.85
3881 3525 16.62 24.41
3881 1637 5.04 8.28
3882 4939 15.72 33.61
3882 3033 10.17 17.96
3882 2602 11.18 19.12
3882 314 8.56 12.24
3882 373 7.7 15.73
3883 4417 2.41 4.66
3883 4451 5.04 8.35
3883 146 9.43 22.66
3883 2514 3.24 3.99
3883 3894 2.87 6.08
3884 4220 11.13 14.89
3884 3976 8.4 20.77
3884 2228 13.57 20.19
3884 3211 13.86 32.01
3884 3422 13.15 32.15
3885 4591 13.53 21.72
3885 402 19.54 46.6
3885 3811 5.99 14.64
3885 4576 17.27 33.49
3885 4316 2.08 4.66
3886 681 18.87 33.96
3886 1451 14.07 30.13
3886 4058 5.05 11.01
3886 1075 19.09 46.2
3886 3472 8.88 17.11
3887 3250 15.17 19.64
3887 1313 13.2 31.09
3887 4068 9.68 20.02
3887 3982 3.56 5.59
3887 4788 7.23 10.97
3888 3961 7.01 12.23
3888 4860 16.22 37.45
3888 3157 12.49 22.34
3888 1612 6.36 15.57
3888 3161 15.82 23.63
3889 4119 13.07 18.03
3889 3456 9.12 21.95
3889 2986 2.89 3.56
3889 762 18.42 39.39
3889 4540 0.66 0.9
3890 3541 4.26 7.24
3890 3983 11.39 26.52
3890 1451 18.86 28.5
3890 706 1.0 1.37
3890 307 15.3 25.69
3891 2871 3.22 4.34
3891 908 10.73 23.63
3891 3729 18.83 44.48
3891 2010 15.45 25.11
3891 4816 11.57 24.39
3892 594 9.35 17.33
3892 1244 12.46 23.9
3892 2379 1.52 3.09
3892 3315 9.31 16.84
3892 3250 8.32 16.75
3893 1203 19.79 32.13
3893 1043 7.6 18.63
3893 50 7.87 18.06
3893 2608 4.99 7.53
3893 4867 16.75 26.12
3894 551 2.03 4.67
3894 1647 18.81 23.98
3894 2608 17.24 41.97
3894 1151 0.85 1.68
3894 2402 16.25 29.27
3895 3754 2.16 3.21
3895 2165 8.88 10.82
3895 959 10.2 18.22
3895 4799 5.88 9.27
3895 1727 1.7 2.99
3896 4969 10.02 20.36
3896 4337 11.3 19.0
3896 2201 11.47 15.32
3896 2964 10.48 14.54
3896 992 8.45 15.91
3897 3031 11.1 15.29
3897 3457 2.46 3.96
3897 3951 15.26 31.98
3897 1589 7.46 18.2
3897 2635 11.75 27.02
3898 4708 18.43 43.2
3898 4436 4.73 7.09
3898 3769 8.08 10.08
3898 4735 5.4 8.43
3898 4789 2.04 3.13
3899 3868 4.39 8.78
3899 728 7.5 10.12
3899 3283 4.73 6.48
3899 1278 7.63 11.3
3899 762 18.38 39.37
3900 2365 8.09 14.56
3900 240 11.04 19.54
3900 4824 1.36 2.5
3900 1800 9.26 22.35
3900 2670 14.79 36.15
3901 479 10.54 17.38
3901 3921 19.69 28.13
3901 1598 19.3 26.03
3901 2630 11.08 20.09
3901 2773 16.93 25.03
3902 651 4.88 6.77
3902 925 13.97 26.49
3902 2450 12.19 19.8
3902 2776 14.81 34.34
3902 2480 0.72 0.94
3903 3422 10.42 22.06
3903 3934 13.9 18.53
3903 3976 13.81 31.35
3903 247 17.04 34.41
3903 2644 12.7 21.28
3904 3070 7.7 13.14
3904 698 8.66 15.32
3904 82 2.31 4.33
3904 3612 0.71 1.43
3904 3599 7.77 15.86
3905 3169 14.97 28.02
3905 314 9.83 24.08
3905 2227 15.39 32.01
3905 3996 11.36 24.52
3905 3888 12.28 30.31
3906 3436 12.95 17.15
3906 3068 14.26 34.69
3906 1011 8.96 11.0
3906 195 6.06 9.08
3906 2783 15.36 21.25
3907 1314 5.93 7.14
3907 1913 14.33 33.71
3907 547 4.5 8.48
3907 1051 2.04 2.74
3907 2667 18.24 25.11
3908 4423 19.85 40.16
3908 3650 12.94 17.56
3908 3173 17.13 26.27
3908 4939 6.09 9.87
3908 3109 3.77 9.34
3909 4533 2.11 4.29
3909 4038 6.77 13.68
3909 3833 4.09 7.42
3909 1898 18.61 42.3
3909 2866 0.84 2.08
3910 2804 3.28 7.61
3910 3493 18.25 22.66
3910 2686 16.96 38.79
3910 4639 5.37 9.9
3910 1359 10.25 20.91
3911 363 19.37 41.2
3911 2249 16.91 37.59
3911 3085 5.3 11.18
3911 4512 10.5 15.65
3911 1064 2.78 5.82
3912 1467 0.7 1.01
3912 1970 0.51 0.91
3912 3335 14.03 28.48
3912 4035 11.09 21.21
3912 4171 3.25 7.08
3913 1943 17.75 21.73
3913 3821 19.9 46.78
3913 2270 0.79 1.91
3913 1617 7.15 15.1
3913 1048 5.21 11.66
3914 1911 11.32 18.48
3914 212 10.88 26.97
3914 789 14.41 35.62
3914 68 2.55 6.27
3914 687 7.48 17.85
3915 1171 11.4 19.15
3915 2772 17.48 22.8
3915 2535 5.22 6.54
3915 4543 12.62 28.88
3915 4424 8.39 13.93
3916 3969 19.22 45.81
3916 3701 4.31 9.92
3916 2629 9.31 19.47
3916 287 8.48 16.94
3916 3577 7.32 12.14
3917 2192 17.58 40.57
3917 1750 18.86 47.05
3917 409 16.81 39.24
3917 810 16.2 30.82
3917 3363 16.84 23.0
3918 2033 8.19 13.12
3918 1739 9.52 15.11
3918 2526 5.32 12.63
3918 1070 9.42 12.5
3918 788 9.68 22.09
3919 1884 15.68 37.9
3919 3953 10.73 20.05
3919 4916 15.13 20.62
3919 3775 18.69 27.39
3919 4658 5.11 8.3
3920 808 1.14 1.95
3920 69 3.32 4.6
3920 1307 15.01 29.04
3920 842 19.45 38.24
3920 2824 13.88 33.96
3921 2382 3.82 4.64
3921 3208 5.91 11.12
3921 4397 7.55 12.28
3921 2415 4.89 10.74
3921 2067 18.95 30.95
3922 2868 8.3 19.74
3922 280 17.25 37.68
3922 1315 13.15 30.34
3922 1577 6.89 10.89
3922 195 19.46 24.67
3923 2144 10.1 24.36
3923 1362 4.2 7.85
3923 839 9.48 22.67
3923 1828 5.27 6.54
3923 2374 6.73 9.85
3924 1860 16.27 32.9
3924 292 19.04 41.73
3924 1045 11.03 26.17
3924 2884 17.3 31.55
3924 4955 5.97 13.78
3925 283 3.6 6.56
3925 243 9.5 15.2
3925 1958 15.62 28.25
3925 850 16.87 39.7
3925 655 17.54 34.7
3926 1118 6.81 13.0
3926 477 3.31 6.74
3926 4268 2.35 2.87
3926 4541 6.26 14.91
3926 2889 15.24 20.13
3927 4116 8.21 13.28
3927 4612 19.6 38.64
3927 3554 6.33 9.25
3927 2818 5.32 6.57
3927 1492 0.7 1.22
3928 3662 2.28 3.56
3928 3534 13.84 33.84
3928 3735 3.97 5.32
3928 3492 1.6 3.28
3928 2557 7.03 15.29
3929 3549 15.02 24.16
3929 4875 4.74 9.34
3929 2682 17.14 41.59
3929 4662 11.45 20.72
3929 3672 3.06 7.44
3930 403 19.4 29.59
3930 3738 0.88 1.69
3930 1682 15.91 32.65
3930 2478 17.04 31.58
3930 2415 7.55 9.17
3931 4227 16.37 21.73
3931 1016 14.37 19.77
3931 586 1.77 3.16
3931 3168 3.73 5.65
3931 2183 13.77 25.93
3932 1674 9.18 18.94
3932 920 1.71 3.73
3932 4869 15.62 29.0
3932 3958 2.88 5.25
3932 2851 6.83 10.99
3933 654 17.74 30.78
3933 803 8.78 18.9
3933 3086 4.58 7.19
3933 3507 16.35 26.92
3933 2316 17.98 28.56
3934 3012 1.08 1.99
3934 327 1.87 2.85
3934 3451 12.18 19.05
3934 4093 17.71 42.61
3934 1800 12.28 23.13
3935 4372 18.21 24.64
3935 2011 6.19 13.69
3935 3886 17.39 21.75
3935 4499 3.62 7.88
3935 1626 2.7 5.57
3936 938 9.56 23.04
3936 2449 10.38 23.62
3936 410 7.86 19.3
3936 4719 10.29 15.72
3936 4580 4.1 6.26
3937 608 6.7 13.47
3937 3540 18.03 26.31
3937 2516 3.34 7.86
3937 2882 2.47 4.16
3937 4840 18.58 23.86
3938 984 1.61 2.36
3938 3597 14.38 21.77
3938 764 9.25 20.6
3938 2760 9.46 20.04
3938 948 15.41 23.7
3939 389 1.53 2.25
3939 635 11.7 16.49
3939 3426 9.42 18.64
3939 1924 9.26 17.35
3939 1874 7.5 9.22
3940 674 16.12 37.29
3940 2488 13.94 32.77
3940 4968 13.36 30.67
3940 3535 17.72 37.63
3940 4320 5.68 7.31
3941 1820 2.96 6.08
3941 529 16.84 39.76
3941 4948 7.96 14.92
3941 1906 15.97 33.72
3941 2565 1.07 2.62
3942 1001 0.58 1.21
3942 1255 8.97 19.59
3942 4769 16.02 38.15
3942 4000 19.27 40.03
3942 330 10.45 21.95
3943 1390 15.75 30.99
3943 2527 9.35 20.68
3943 4838 19.08 39.81
3943 525 2.07 4.34
3943 4647 3.94 5.06
3944 1004 2.28 3.48
3944 36 4.22 7.66
3944 1924 12.28 17.36
3944 2085 0.64 1.51
3944 4231 2.52 3.38
3945 2954 6.48 11.13
3945 2786 19.06 32.23
3945 4298 14.31 30.9
3945 4367 4.75 11.01
3945 3587 19.69 47.63
3946 4340 8.14 13.74
3946 4262 12.39 23.88
3946 2920 19.23 29.93
3946 922 9.09 16.73
3946 3353 7.42 13.67
3947 3707 16.15 36.14
3947 128 0.5 0.98
3947 3518 18.25 24.31
3947 3246 1.25 2.66
3947 2314 14.24 22.85
3948 4765 2.11 4.21
3948 4387 19.29 45.86
3948 4435 2.44 4.81
3948 4155 2.14 3.87
3948 2030 3.09 4.23
3949 4959 7.35 17.41
3949 4370 16.9 27.51
3949 3001 13.65 18.8
3949 73 4.19 7.62
3949 4731 7.06 8.97
3950 1594 19.99 46.64
3950 3297 2.67 4.64
3950 3187 10.77 22.06
3950 2723 7.37 13.89
3950 1889 3.29 4.18
3951 548 3.92 4.73
3951 3984 15.73 23.8
3951 80 9.65 12.68
3951 4544 7.47 16.48
3951 3377 3.64 5.14
3952 1482 12.91 27.13
3952 460 4.26 6.49
3952 2316 13.49 24.37
3952 4701 7.47 14.49
3952 721 12.34 19.99
3953 2180 13.11 29.7
3953 1059 4.01 9.47
3953 3434 13.82 19.12
3953 4194 5.52 11.7
3953 2746 14.94 22.54
3954 4274 17.76 40.55
3954 3706 7.17 11.42
3954 4852 13.7 33.21
3954 2721 8.74 15.34
3954 603 15.85 28.76
3955 2400 16.48 29.12
3955 3364 3.9 8.37
3955 4216 9.42 18.3
3955 2397 19.56 39.73
3955 1063 17.14 36.68
3956 794 9.82 17.47
3956 508 5.68 10.91
3956 4249 13.13 31.57
3956 2298 7.4 12.62
3956 2853 12.49 29.17
3957 3232 1.49 3.65
3957 2155 0.55 1.22
3957 4191 19.84 29.61
3957 4801 1.33 2.23
3957 4253 7.25 12.46
3958 755 8.45 19.5
3958 4305 17.63 26.71
3958 2486 16.59 24.69
3958 608 4.15 9.86
3958 909 13.42 30.51
3959 4223 5.61 11.52
3959 4680 3.59 7.35
3959 1827 5.71 11.34
3959 2621 15.36 29.16
3959 3146 13.06 16.45
3960 1253 3.44 7.23
3960 309 18.54 45.71
3960 2079 10.59 23.11
3960 868 14.87 28.94
3960 942 19.82 24.59
3961 4488 9.62 20.42
3961 4461 11.12 15.74
3961 3131 13.8 24.93
3961 289 19.12 23.95
3961 3148 10.28 18.31
3962 764 3.47 4.44
3962 86 17.33 24.53
3962 140 8.5 16.56
3962 3694 7.6 9.78
3962 871 15.07 28.15
3963 1605 6.11 7.99
3963 1639 17.04 37.37
3963 206 5.24 11.38
3963 1291 4.52 10.82
3963 2842 10.68 21.21
3964 4584 3.25 4.56
3964 4608 2.49 5.12
3964 2544 9.52 12.67
3964 1776 2.22 2.94
3964 2521 6.03 14.02
3965 4845 7.0 10.08
3965 3279 2.49 5.32
3965 4916 18.4 34.26
3965 1471 9.2 21.17
3965 2675 10.11 12.21
3966 973 8.17 15.09
3966 4001 9.18 12.99
3966 3601 0.81 1.29
3966 457 8.81 21.39
3966 837 17.47 35.91
3967 3793 1.15 1.88
3967 4058 13.92 27.78
3967 1779 5.08 10.22
3967 3703 8.62 20.27
3967 2783 8.45 19.32
3968 3047 19.54 40.2
3968 626 9.8 21.48
3968 3045 9.61 13.67
3968 2139 3.16 6.42
3968 3251 7.44 13.89
3969 3217 1.63 1.98
3969 4130 16.56 40.17
3969 104 16.85 28.56
3969 2977 19.28 39.02
3969 1166 8.44 14.7
3970 2207 18.86 37.2
3970 2984 16.43 25.02
3970 1171 7.87 16.0
3970 1871 12.63 19.81
3970 4670 16.56 20.46
3971 1705 9.01 21.33
3971 1981 8.23 19.46
3971 3205 3.49 6.86
3971 1957 13.35 25.18
3971 44 2.7 6.48
3972 4832 3.18 6.56
3972 2771 10.41 22.78
3972 4217 4.11 5.96
3972 3291 8.69 21.63
3972 852 4.31 10.74
3973 4302 17.49 34.09
3973 1451 9.98 23.95
3973 2979 14.37 33.48
3973 137 7.84 10.42
3973 4172 19.02 36.33
3974 13 6.53 10.38
3974 4912 1.08 1.71
3974 2057 10.87 15.77
3974 2755 7.43 16.82
3974 1902 17.02 37.78
3975 147 5.42 8.98
3975 3161 11.62 17.97
3975 1680 8.06 20.1
3975 1700 4.21 9.76
3975 195 3.72 8.93
3976 1822 12.23 27.84
3976 4642 10.1 13.05
3976 1463 17.28 43.0
3976 4990 3.16 5.37
3976 4543 4.57 6.29
3977 685 10.54 17.58
3977 1382 12.19 21.18
3977 1875 16.78 39.7
3977 151 13.63 18.88
3977 755 8.01 14.54
3978 1977 5.11 6.33
3978 3562 17.33 32.8
3978 4929 10.77 14.76
3978 505 0.98 1.48
3978 3846 6.92 14.41
3979 2692 10.48 18.25
3979 4297 11.28 24.29
3979 3193 11.2 20.76
3979 4780 3.67 6.92
3979 3228 5.77 8.91
3980 2793 12.5 27.78
3980 3908 17.95 25.95
3980 2464 13.43 27.8
3980 3568 2.27 3.99
3980 975 0.6 1.38
3981 2114 11.61 28.22
3981 2962 5.09 11.55
3981 1037 10.4 16.37
3981 3814 14.09 24.91
3981 4048 2.0 4.46
3982 2539 11.74 27.98
3982 2417 5.84 9.65
3982 2092 4.92 11.39
3982 4708 11.9 20.6
3982 913 7.16 14.18
3983 4168 19.85 29.3
3983 4833 3.47 5.76
3983 2434 7.55 14.35
3983 2225 5.71 13.32
3983 27 10.94 18.62
3984 3479 18.74 43.03
3984 4280 16.24 32.53
3984 2945 8.3 12.79
3984 31 5.96 13.6
3984 965 4.21 7.94
3985 918 2.19 2.79
3985 3894 0.56 1.02
3985 3216 12.85 18.51
3985 2454 15.84 21.61
3985 3457 14.17 21.48
3986 4493 13.07 19.78
3986 2100 2.19 3.55
3986 2823 16.92 33.65
3986 2219 5.62 7.55
3986 2009 7.73 12.55
3987 3286 1.49 2.84
3987 2958 2.38 3.42
3987 33 11.58 19.23
3987 3855 3.29 5.3
3987 3078 16.27 26.92
3988 4343 11.36 27.62
3988 4648 5.41 7.55
3988 610 1.13 1.75
3988 212 14.47 19.91
3988 1843 5.31 7.96
3989 3478 10.59 18.96
3989 4022 19.7 48.73
3989 1339 5.49 7.69
3989 3061 1.38 2.73
3989 3448 3.83 8.46
3990 565 0.76 1.12
3990 4530 7.72 10.47
3990 3787 8.82 16.36
3990 1600 13.81 34.14
3990 3663 13.48 23.97
3991 3042 16.83 39.73
3991 3352 8.68 13.54
3991 4835 0.62 1.35
3991 4698 5.42 6.53
3991 3946 13.39 25.96
3992 1148 1.84 3.92
3992 1681 1.79 2.24
3992 4152 19.32 29.14
3992 1835 11.93 18.45
3992 452 1.21 2.58
3993 1079 19.17 35.61
3993 1078 3.73 4.69
3993 4537 2.99 4.23
3993 412 12.04 19.57
3993 4249 15.28 30.62
3994 1688 8.81 20.52
3994 3545 3.17 7.02
3994 4908 10.99 25.62
3994 4822 11.32 17.9
3994 2885 7.31 14.33
3995 2289 18.77 46.88
3995 637 17.29 26.55
3995 1720 13.79 23.4
3995 3959 9.47 22.56
3995 3430 17.36 24.9
3996 1658 6.47 13.12
3996 1309 1.08 1.89
3996 841 3.97 6.62
3996 4258 2.45 4.42
3996 1976 3.38 5.04
3997 490 8.15 18.04
3997 3296 16.55 40.59
3997 2731 17.38 30.49
3997 4984 18.2 27.84
3997 1083 17.82 38.52
3998 384 10.1 19.22
3998 1173 3.27 5.32
3998 674 15.23 27.38
3998 4970 15.02 35.02
3998 1519 4.64 8.97
3999 1998 5.54 8.07
3999 4833 0.57 1.33
3999 2801 15.45 26.55
3999 4352 13.68 32.33
3999 3036 2.6 5.92
4000 129 6.99 11.9
4000 4958 3.75 6.97
4000 15 2.79 5.74
4000 2985 19.95 32.18
4000 1301 9.1 15.42
4001 4538 18.68 37.39
4001 2307 9.78 17.65
4001 2526 1.89 2.51
4001 2607 12.2 19.19
4001 869 9.7 23.31
4002 150 2.98 4.11
4002 4917 6.94 11.79
4002 2802 9.97 21.98
4002 1305 0.98 1.39
4002 1834 19.06 46.4
4003 1749 1.32 2.69
4003 1827 9.23 14.13
4003 656 2.26 4.87
4003 3303 11.34 27.57
4003 395 8.44 12.77
4004 3319 17.36 33.25
4004 2800 5.14 10.19
4004 3964 10.87 24.47
4004 458 13.26 19.16
4004 577 13.48 22.18
4005 3332 6.04 9.11
4005 4186 10.35 25.75
4005 1858 12.73 17.42
4005 50 18.06 36.29
4005 647 1.53 3.34
4006 2056 4.64 9.9
4006 2884 16.85 32.82
4006 4115 4.84 6.7
4006 528 5.02 11.94
4006 5 14.67 32.92
4007 4843 7.06 15.53
4007 2531 6.85 9.54
4007 427 6.91 10.98
4007 1287 14.79 33.48
4007 4088 3.89 5.42
4008 4073 9.93 18.46
4008 1066 19.56 46.6
4008 4625 17.21 39.48
4008 4702 19.61 41.21
4008 271 9.56 13.31
4009 4616 5.74 7.02
4009 4987 18.37 44.66
4009 1312 6.7 10.56
4009 3038 15.13 22.26
4009 3942 13.28 23.04
4010 3150 15.56 28.37
4010 130 2.94 4.04
4010 4754 0.8 1.21
4010 3196 7.49 13.66
4010 8 3.93 8.04
4011 1338 11.88 28.52
4011 4517 6.55 11.1
4011 964 14.63 26.29
4011 3414 9.44 23.48
4011 4690 8.39 10.55
4012 4986 15.28 29.8
4012 1575 12.64 22.66
4012 426 16.79 24.45
4012 390 6.22 8.87
4012 1484 17.08 28.12
4013 4640 18.6 39.19
4013 1407 2.89 6.0
4013 3110 3.56 4.53
4013 1017 5.43 9.43
4013 1355 15.74 22.07
4014 3178 14.56 21.04
4014 2789 3.1 4.44
4014 400 5.76 12.35
4014 2893 7.5 11.3
4014 2316 5.11 7.55
4015 2655 8.63 18.78
4015 3594 6.21 15.06
4015 945 5.17 10.43
4015 3105 16.57 39.69
4015 4149 5.16 10.95
4016 4982 19.39 39.54
4016 116 18.71 28.08
4016 854 18.59 39.64
4016 2069 1.24 2.9
4016 3553 9.33 18.71
4017 1931 13.51 18.04
4017 2513 9.06 13.91
4017 4118 15.31 36.26
4017 2460 18.62 34.91
4017 3100 6.82 12.3
4018 4999 3.17 4.89
4018 4030 6.42 12.31
4018 3499 4.16 7.87
4018 519 17.62 24.89
4018 188 8.2 12.13
4019 3052 7.66 10.13
4019 3961 13.01 17.48
4019 3378 12.76 28.25
4019 3669 18.66 40.72
4019 3527 17.0 37.81
4020 1990 2.19 3.68
4020 4384 11.01 14.58
4020 786 4.96 11.37
4020 1899 15.45 24.62
4020 1142 8.1 18.12
4021 3654 13.88 25.63
4021 662 14.36 28.81
4021 1266 8.7 20.74
4021 1867 6.28 14.02
4021 1944 8.11 15.66
4022 3924 13.4 28.06
4022 3926 3.28 4.91
4022 1002 9.43 20.71
4022 2565 3.37 8.17
4022 690 10.33 14.76
4023 3860 14.47 23.1
4023 3483 19.87 38.21
4023 274 13.69 19.96
4023 3893 18.63 36.58
4023 2620 15.78 19.58
4024 279 8.16 18.11
4024 4802 17.03 21.3
4024 4124 14.2 23.38
4024 1353 5.76 13.83
4024 4618 15.32 29.34
4025 2913 12.03 27.97
4025 2648 6.7 14.14
4025 4375 11.65 18.85
4025 2916 1.6 2.27
4025 2344 1.52 3.63
4026 24 10.08 16.97
4026 1164 12.49 20.08
4026 2838 16.43 27.36
4026 3443 13.99 22.05
4026 666 15.89 19.22
4027 298 10.42 14.89
4027 1854 14.21 34.64
4027 1135 10.22 21.52
4027 1197 5.5 7.88
4027 1602 5.23 10.84
4028 131 7.48 15.0
4028 1853 1.02 2.55
4028 4323 7.32 11.54
4028 231 8.35 17.93
4028 295 4.53 5.78
4029 2044 13.38 18.59
4029 923 10.46 15.5
4029 510 3.41 8.3
